0.866677505,24.99632154,1.524612395,30.232,24.483,15.9456276
0.891061792,18.94971672,1.541080469,29.808,24.384,23.64634966
0.893716831,21.98592594,1.684283235,29.146,25.009,28.1249964
0.893064905,12.059829,0.977276509,30.229,24.567,3.4366626
0.884671491,22.8459321,1.04397598,30.794,25.056,21.2156275
0.884577218,20.99508345,1.003563477,30.518,25.266,18.91708326
0.834475855,21.22858368,1.186337313,33.001,25.468,21.54007224
0.839492829,26.22824496,1.886031757,31.344,24.627,8.787345278
0.848039807,26.12700018,1.881442233,30.932,24.543,23.41460952
0.849037906,26.5491576,0.905950053,32.309,24.592,15.0135012
0.815513927,23.04788076,0.926274276,32.001,25.949,18.45875052
0.815986293,24.9286419,1.068695808,32.368,24.806,9.39502296
0.833649708,24.69886956,1.700203808,30.671,24.485,7.97710356
0.874082999,24.98338296,1.608411007,30.007,24.072,14.52083256
0.837960814,21.3969402,1.651864864,31.134,24.175,1.76811233
0.834792432,23.9807223,1.070157964,32.458,24.314,9.31262184
0.833254955,25.57304496,1.031596224,34.081,24.152,11.55795991
0.873257803,26.45938458,1.272835697,31.29,24.298,30.93509268
0.904996279,15.20708112,2.119397832,28.257,24.273,10.35118476
0.930362669,13.69063431,2.60358174,27.961,24.369,23.49701208
0.935562036,8.799747588,2.678319983,27.107,24.04,22.1340132
0.959897383,1.85979393,2.640084642,25.248,23.711,48.78614736
0.957900953,4.17774474,2.167591454,25.436,23.511,28.2245652
0.943059002,10.57016387,2.300841516,27.272,23.65,14.17665557
0.941667753,14.7515661,2.227860848,28.019,23.895,17.1335211
0.93975106,21.37623732,2.716519676,28.158,24.301,22.34601855
0.930919981,17.92091178,2.577245957,28.864,24.549,17.25368137
0.91661955,22.1528871,2.462615863,29.089,24.367,11.87037972
0.923362608,21.02815971,2.547467092,28.745,24.24,17.53006815
0.934590717,15.19599737,2.605157533,27.939,24.445,14.87445934
0.70647033,26.87591574,0.841790955,33.626,25.151,12.36476509
0.73272396,15.13749953,1.319663252,33.153,24.991,1.725198084
0.696125492,16.79168995,1.675632816,33.025,24.168,0.094413773
0.747781978,22.3599348,1.319442609,31.584,25.926,8.491225788
0.655678117,18.01772514,0.998047963,38.437,25.731,0.343322813
0.753502625,26.67734874,1.201697991,35.039,25.286,22.18037129
0.883253804,5.5081656,1.568407934,28.318,25.134,21.20018256
0.863343731,16.72267266,1.336065859,30.087,25.19,23.86264176
0.904820931,16.73831088,1.233087387,29.761,24.542,30.3085409
0.898256784,17.28050256,1.810262054,29.387,24.311,22.41124812
0.885362972,20.16494298,1.403099423,29.078,23.764,20.90321316
0.876921151,17.1306009,0.945907428,31.125,24.51,7.02781812
0.865672845,21.58053876,0.840049778,31.836,25.168,13.40675175
0.826503388,24.45164928,0.874403316,33.458,25.116,18.6527214
0.835721693,20.7729027,0.97539518,33.221,24.623,19.0904562
0.867122713,19.57629193,1.640293334,29.927,24.906,11.67125739
0.813085613,19.84544775,1.716662908,31.169,24.2,7.861234392
0.919358356,6.03551664,1.970528233,27.385,23.52,21.29459184
0.921913205,16.302942,1.195478407,27.871,22.887,21.82674071
0.888986546,16.58385,1.558691149,30.319,23.377,11.73820525
0.919135297,18.33738912,1.251412444,28.555,23.883,13.80500423
0.897237316,16.0927884,1.219859777,30.013,23.552,15.84263024
0.947521624,3.31790616,1.107154276,25.952,24.291,47.74503384
