25.95866003,1.088173844,33.496,25.236,16.98761016
18.93416896,1.101479656,31.984,24.857,9.520340076
25.72544535,1.805883203,32.501,25.337,14.60838462
25.60260336,2.019477393,31.963,24.756,14.51911995
24.856669,2.668172769,30.472,24.894,17.9660799
18.77429542,2.122651222,31.222,25.026,5.5000278
26.77451505,1.951317912,32.81,24.234,6.928252236
26.95640144,1.967926665,32.883,24.691,10.72540192
27.12146261,2.328807234,33.072,25.318,5.824469304
25.70936396,2.015236205,32.162,25.273,9.434508379
9.388495878,2.130059073,29.695,25.467,14.46762015
8.560206893,2.922825618,28.177,24.825,13.47541631
20.861334,2.92592375,30.715,24.235,3.984264504
12.55788659,1.512800204,29.154,24.605,7.54623432
15.69855454,1.853447656,29.426,24.84,11.4875793
15.3242123,1.961202975,29.851,24.68,8.483512824
15.13339559,1.766269557,28.739,24.732,5.630491289
10.76323943,1.421774946,28.253,24.136,26.42214028
6.89473467,1.355134541,28.74,23.746,52.45625106
16.32765368,2.527637271,28.809,24.085,9.47914056
20.92453743,2.567983775,29.93,24.315,16.49666501
11.98200252,2.510383349,28.186,24.543,4.1627871
17.64666103,2.800616597,29.66,23.939,4.13017295
24.76484324,3.112780931,29.975,23.791,19.38400181
22.21379713,2.161154178,29.334,24.338,38.08133604
14.79068444,1.34780335,29.893,23.929,5.678558388
25.74557421,2.023562182,30.294,23.404,12.81623796
22.87583524,2.746094564,29.573,24.985,20.0878128
12.97939263,2.350699513,28.283,23.828,21.29630706
23.91234437,2.8074928,29.011,23.904,13.52520374
