33.496
31.984
32.501
31.963
30.472
31.222
32.81
32.883
33.072
32.162
29.695
28.177
30.715
29.154
29.426
29.851
28.739
28.253
28.74
28.809
29.93
28.186
29.66
29.975
29.334
29.893
30.294
29.573
28.283
29.011
