0.836227361,25.236,25.95866003,33.496,1.088173844
0.850375859,24.857,18.93416896,31.984,1.101479656
0.848644287,25.337,25.72544535,32.501,1.805883203
0.85685193,24.756,25.60260336,31.963,2.019477393
0.882148304,24.894,24.856669,30.472,2.668172769
0.859950216,25.026,18.77429542,31.222,2.122651222
0.828947406,24.234,26.77451505,32.81,1.951317912
0.839080255,24.691,26.95640144,32.883,1.967926665
0.826739316,25.318,27.12146261,33.072,2.328807234
0.844656708,25.273,25.70936396,32.162,2.015236205
0.916865401,25.467,9.388495878,29.695,2.130059073
0.926601884,24.825,8.560206893,28.177,2.922825618
0.877304065,24.235,20.861334,30.715,2.92592375
0.896377808,24.605,12.55788659,29.154,1.512800204
0.901139196,24.84,15.69855454,29.426,1.853447656
0.914271177,24.68,15.3242123,29.851,1.961202975
0.880931499,24.732,15.13339559,28.739,1.766269557
0.930466636,24.136,10.76323943,28.253,1.421774946
0.943538094,23.746,6.89473467,28.74,1.355134541
0.920869538,24.085,16.32765368,28.809,2.527637271
0.906358487,24.315,20.92453743,29.93,2.567983775
0.919416448,24.543,11.98200252,28.186,2.510383349
0.873663414,23.939,17.64666103,29.66,2.800616597
0.892221104,23.791,24.76484324,29.975,3.112780931
0.924169941,24.338,22.21379713,29.334,2.161154178
0.905635991,23.929,14.79068444,29.893,1.34780335
0.883736529,23.404,25.74557421,30.294,2.023562182
0.914225373,24.985,22.87583524,29.573,2.746094564
0.937184239,23.828,12.97939263,28.283,2.350699513
0.925264952,23.904,23.91234437,29.011,2.8074928
