11.61049616,2.067858877,37.001,26.907,3.005791862
20.56616063,2.124170298,39.444,25.711,0.017166132
11.58873147,2.736363941,35.575,26.645,0.669479184
23.01773548,2.472058861,34.404,25.329,3.084758064
14.11755851,2.524266348,36.215,26.597,3.04527816
17.98025966,1.831555381,36.443,24.719,6.811521286
22.27969247,2.09778844,31.716,25.631,18.53256184
18.49899973,1.899831006,32.088,25.837,11.05842731
18.04415763,1.860077105,37.925,23.832,0.374221526
20.98556639,1.702326238,32.276,24.897,14.88990492
26.85429592,1.78269657,35.888,24.375,11.24038437
23.44437338,1.433553624,35.212,25.411,13.15955682
17.41189436,1.78347503,35.345,24.866,0.803375078
16.28781978,1.617574787,34.412,25.213,2.375794404
27.77778703,1.421054004,33.236,25.461,18.17378647
18.97486937,1.699678391,36.027,24.474,1.438522344
16.85573411,1.663018266,33.688,25.092,1.445388876
14.48548316,1.925986956,36.057,24.998,0.878905944
19.35837001,2.328815905,35.612,26.048,0.2300265
16.81587324,2.16176048,35.586,24.965,0.04119876
14.12056986,1.645077036,36.48,26.699,7.32651264
22.15631714,1.546501446,36.189,26.451,12.7389888
20.41464591,2.020158836,37.231,25.322,0.405120996
17.99230963,2.483613994,37.176,26.036,0.051498439
16.04907968,1.672278799,37.1,27.277,1.572420132
20.07821268,1.311981428,36.604,26.337,3.361129668
15.62901614,2.006663587,36.277,26.433,5.539514004
27.41574162,1.848830106,32.822,26.618,18.66817188
21.23300808,1.763741272,32.611,26.49,4.9850433
24.64245938,1.515557239,33.63,25.177,6.646724813
