37.001
39.444
35.575
34.404
36.215
36.443
31.716
32.088
37.925
32.276
35.888
35.212
35.345
34.412
33.236
36.027
33.688
36.057
35.612
35.586
36.48
36.189
37.231
37.176
37.1
36.604
36.277
32.822
32.611
33.63
